song-name	url
Where Is The Tribe For Me?	https://www.allmusicals.com/lyrics/bajour/whereisthetribeforme.htm
Must It Be Love?	https://www.allmusicals.com/lyrics/bajour/mustitbelove.htm
Love Is A Chance	https://www.allmusicals.com/lyrics/bajour/loveisachance.htm
